,hip_y,upper_leg,hand_x,hand_y,arm,hip_x,crank_length,lower_leg,torso_length,neck_and_head,torso_width,drag
205,0.603,0.384522816,0.528557212,0.443820097,0.66534826,0.373,0.165,0.476800483,0.520294189,0.33667231,0.333248301,18.1998222
206,0.702,0.437067004,0.559743938,0.476023218,0.617735296,0.434,0.17,0.519793512,0.569034445,0.302150853,0.382805771,18.247826
207,0.691,0.389234437,0.455802297,0.662570645,0.707840477,0.397,0.175,0.515131264,0.54438233,0.291876724,0.338333625,22.7939477
208,0.664,0.409666465,0.510919548,0.504759701,0.610968953,0.385,0.17,0.536101914,0.608683412,0.305293756,0.315942182,18.8938082
209,0.684,0.379710357,0.538919548,0.473759701,0.646186012,0.425,0.173,0.524696453,0.491363201,0.28255324,0.348429429,18.2833458
210,0.682,0.424474568,0.544919548,0.470759701,0.59283802,0.424,0.173,0.484635216,0.534091293,0.311682606,0.29844733,14.6919538
211,0.6475,0.35537572,0.4956,0.6589,0.623845384,0.3759,0.17,0.554155535,0.515609964,0.328585874,0.373059849,21.7490975
212,0.6291,0.367708647,0.525699829,0.433788204,0.639229076,0.4185,0.1725,0.509437497,0.516799314,0.312516924,0.355070318,18.2514327
213,0.6291,0.408184913,0.515799829,0.432588204,0.56863367,0.4185,0.1725,0.569696395,0.560365364,0.283967374,0.310456831,16.5892251
214,0.6291,0.388059366,0.515799829,0.432588204,0.616119355,0.4185,0.1725,0.489431418,0.493497134,0.29975085,0.38594548,18.9702677
215,0.3709,0.464115067,0.439053293,0.561429434,0.663485135,0.3205,0.17,0.528641565,0.53529242,0.330235417,0.334533013,14.3555031
216,0.514,0.397596736,0.437492014,0.621023196,0.600783418,0.509,0.14,0.474408645,0.525994034,0.264519728,0.28672088,14.7682527
217,0.539,0.375953194,0.42355814,0.655462848,0.647612859,0.352,0.175,0.468685432,0.555995428,0.281016955,0.314201832,17.9595766
218,0.367,0.418074765,0.438,0.662,0.595724721,0.347,0.175,0.516282212,0.514404601,0.310859762,0.357888766,15.1202726
219,0.698,0.385705381,0.515919548,0.361759701,0.659965732,0.369,0.16,0.557948104,0.542984473,0.290889023,0.295198344,17.8762551
220,0.505,0.442057875,0.467,0.643,0.612743422,0.317,0.17,0.507155389,0.503804067,0.317881363,0.347147512,15.8881178
221,0.539,0.364607054,0.42355814,0.655462848,0.636485927,0.352,0.175,0.525980015,0.586090069,0.351704661,0.326583725,20.065097
222,0.641,0.405355477,0.523919548,0.489759701,0.725217578,0.406,0.173,0.486308567,0.523721793,0.304510375,0.371052643,21.2490764
223,0.647,0.411201544,0.465573633,0.424973922,0.619311166,0.375,0.17,0.478979862,0.497320253,0.294668955,0.320773888,17.9165893
224,0.539,0.357457216,0.49,0.66,0.605180433,0.353,0.17,0.443278242,0.528272402,0.286519325,0.352357153,18.6040521
225,0.532,0.400091259,0.46,0.674,0.653530202,0.376,0.17,0.511709956,0.475809547,0.314227454,0.306238216,15.8166624
226,0.533,0.380929916,0.466,0.703,0.689084266,0.371,0.17,0.492322024,0.548884942,0.334182461,0.38002385,20.4018565
227,0.464,0.427013417,0.452,0.64,0.630973042,0.358,0.17,0.531460916,0.509367188,0.301357095,0.331950968,15.4226477
228,0.526,0.372666782,0.503,0.72,0.644073267,0.359,0.17,0.516860707,0.581646388,0.331128607,0.34147001,19.1518849
229,0.644,0.392181035,0.534919548,0.498759701,0.670406591,0.396,0.173,0.498248774,0.503055174,0.312938948,0.320002759,17.955854
230,0.647,0.360325647,0.465573633,0.424973922,0.633050549,0.375,0.17,0.487115058,0.555008025,0.267175415,0.378737398,20.6499384
231,0.495,0.402015258,0.469,0.635,0.696367788,0.351,0.17,0.526632812,0.513795117,0.30647005,0.331296815,16.8782328
232,0.514,0.382736708,0.437492014,0.621023196,0.655867186,0.509,0.14,0.507727598,0.532317748,0.320396414,0.351692169,19.0670393
233,0.69,0.431439053,0.535919548,0.559759701,0.608173346,0.398,0.173,0.560190453,0.487770364,0.293301369,0.305085184,16.1028907
234,0.565,0.35191514,0.412,0.669,0.563270607,0.401,0.173,0.503094432,0.548096515,0.341713431,0.313301336,18.5021257
235,0.6384,0.396983468,0.482019548,0.556059701,0.638542663,0.4129,0.1725,0.546970324,0.508706372,0.303333516,0.357172648,20.4496741
236,0.67,0.421089172,0.45,0.661,0.615294602,0.401,0.173,0.521595399,0.473227388,0.316467044,0.391675695,20.6934501
237,0.687,0.454697256,0.479839746,0.699330127,0.627458797,0.414,0.175,0.493015527,0.518558456,0.309643393,0.370092176,20.968462
238,0.646,0.404671874,0.527,0.694,0.624578114,0.376,0.17,0.535285839,0.539656462,0.273996019,0.333892089,19.0973873
239,0.346,0.417134221,0.334204311,0.614575926,0.65912231,0.3,0.165,0.505428818,0.529993765,0.335368583,0.2838716,10.7460837
240,0.675,0.380321826,0.462,0.657,0.618527912,0.386,0.17,0.529329914,0.451905436,0.311269857,0.328635991,20.0142034
241,0.5573,0.42571068,0.446342385,0.624931634,0.666310496,0.3605,0.17,0.490173248,0.525425946,0.281802208,0.374112303,19.4118463
242,0.709,0.356435764,0.436834616,0.617623067,0.64129454,0.423,0.175,0.574990681,0.50597125,0.298524113,0.299919022,19.7188757
243,0.685,0.399460758,0.518919548,0.576759701,0.579028665,0.415,0.173,0.510005966,0.545098308,0.327818254,0.349074757,18.1596935
244,0.573,0.410426827,0.462919548,0.461759701,0.687095562,0.379,0.16,0.542502866,0.559199517,0.291387024,0.403506359,22.1357504
245,0.428,0.390999726,0.48,0.626,0.648332802,0.333,0.175,0.527963015,0.567314568,0.300958133,0.315081591,16.0521387
246,0.638,0.411991704,0.456068297,0.633250815,0.62602775,0.388,0.175,0.565845648,0.538379808,0.313793949,0.337704233,20.6466726
247,0.6291,0.381534911,0.515799829,0.432588204,0.660822707,0.4185,0.1725,0.518024977,0.510019985,0.27107555,0.372040979,19.9588243
248,0.6291,0.428393129,0.515799829,0.432588204,0.613607533,0.4185,0.1725,0.47311352,0.549691433,0.307256829,0.327274002,17.1645591
249,0.685,0.358443892,0.504,0.631,0.536002778,0.416,0.173,0.540527139,0.478051896,0.321472374,0.347787109,16.8960423
250,0.681,0.400726922,0.641987648,0.589721493,0.637171352,0.427,0.173,0.499488525,0.528844611,0.294218751,0.296879679,15.7098208
251,0.668,0.376591578,0.470149444,0.539958624,0.654300529,0.41,0.173,0.533708648,0.51500944,0.347131082,0.276231564,18.6229362
252,0.685,0.419045316,0.436,0.735,0.606203033,0.415,0.165,0.494372786,0.557020138,0.304118478,0.342724141,21.0001738
253,0.649,0.386294925,0.490129353,0.47333635,0.642679427,0.403,0.175,0.481945762,0.504539084,0.326376158,0.307347799,17.7363791
254,0.74,0.445236877,0.550919548,0.465759701,0.58385498,0.41,0.173,0.522819358,0.543677976,0.297692828,0.353027078,16.7981053
255,0.711,0.383929323,0.469,0.681,0.628874062,0.404,0.165,0.544636799,0.535899539,0.30568554,0.376332566,23.2783766
256,0.415,0.403329024,0.404,0.64,0.60193454,0.346,0.173,0.477913531,0.517388733,0.319363277,0.302627128,13.8448813
257,0.69,0.39336808,0.485,0.716,0.572751496,0.398,0.165,0.530738815,0.466303605,0.329389906,0.318422437,18.5755601
258,0.691,0.415332794,0.458,0.645,0.664406988,0.394,0.173,0.511141978,0.507358435,0.283273885,0.3402166,21.9073352
259,0.676,0.39821383,0.507666137,0.487494816,0.634427412,0.402,0.173,0.515705811,0.485015959,0.276373965,0.387691937,20.4489267
260,0.7113,0.423296689,0.478583513,0.738875513,0.657472604,0.3968,0.17,0.536938368,0.512560814,0.323782902,0.355763926,22.6687474
261,0.689,0.368449314,0.518919548,0.534759701,0.591274938,0.403,0.173,0.525334724,0.540962184,0.302545977,0.289195195,16.9144993
262,0.689,0.408919464,0.518919548,0.534759701,0.64547842,0.403,0.173,0.485482513,0.501511442,0.338126477,0.345242329,18.4690119
263,0.689,0.408826982,0.518919548,0.534759701,0.62772528,0.403,0.173,0.552706439,0.490369841,0.285520869,0.334292984,18.1856398
264,0.69,0.398136473,0.508747069,0.430139703,0.638799984,0.398,0.168,0.495776092,0.504630034,0.321131136,0.285703313,16.1791807
265,0.324,0.423153191,0.367024579,0.608109359,0.615605274,0.277,0.165,0.46324424,0.524361052,0.269995341,0.323477629,12.6441406
266,0.698,0.373919406,0.60976031,0.640317736,0.656165094,0.367,0.173,0.542631241,0.56752147,0.30387338,0.300796383,19.5124084
267,0.425,0.434763299,0.398,0.638,0.588520783,0.347,0.163,0.52941668,0.47831319,0.325947707,0.360560893,15.4595438
268,0.438,0.361994275,0.351,0.625,0.621893204,0.355,0.163,0.510076994,0.549793587,0.310198494,0.3393543,17.4333118
269,0.704,0.403246102,0.465087704,0.721158172,0.670814183,0.405,0.165,0.57582681,0.510101046,0.279655683,0.406387905,22.5540513
270,0.69,0.365306489,0.531919548,0.489759701,0.653052806,0.398,0.173,0.526714964,0.512638598,0.319048252,0.341861758,19.2651607
271,0.689,0.405960882,0.518919548,0.534759701,0.60452729,0.403,0.173,0.48721457,0.553244739,0.292058337,0.267420406,15.4782037
272,0.689,0.386221283,0.518919548,0.534759701,0.630537788,0.403,0.173,0.560492304,0.485198808,0.257512264,0.363678144,19.3697413
273,0.693,0.444803701,0.527812091,0.498611112,0.687822169,0.399,0.17,0.50779903,0.53122344,0.305440654,0.320486113,18.9817585
274,0.596,0.37651208,0.363,0.655,0.618822696,0.371,0.155,0.470457643,0.522084568,0.282826858,0.379534123,22.5182956
275,0.343,0.418922256,0.366574012,0.676813846,0.666677084,0.326,0.173,0.516933178,0.575756756,0.311838114,0.331706118,13.9459091
276,0.6822,0.395691618,0.245899266,0.705210041,0.580018471,0.4302,0.172,0.538791901,0.541044848,0.299089114,0.30581118,20.4551295
277,0.596,0.358322342,0.363,0.655,0.71747768,0.371,0.155,0.450547797,0.494625824,0.275674848,0.336836681,19.895632
278,0.6822,0.400647169,0.266933782,0.719384045,0.636057453,0.4302,0.175,0.512349268,0.535975761,0.308593139,0.393097398,24.862303
279,0.663,0.371212807,0.540669178,0.481572459,0.594853302,0.389,0.173,0.521671324,0.466843827,0.3371978,0.294534017,15.3186206
280,0.69,0.41189205,0.569919548,0.541759701,0.647165184,0.398,0.173,0.480129956,0.526633599,0.302299146,0.346908308,19.0193768
281,0.606,0.417018626,0.472919548,0.468759701,0.613927906,0.373,0.173,0.525414992,0.542385995,0.28900405,0.388858255,20.9061083
282,0.621,0.346165778,0.41038512,0.584130751,0.546559315,0.367,0.173,0.506653483,0.523224178,0.303087745,0.312026043,18.7572369
283,0.69,0.394487868,0.559346788,0.537122469,0.63742839,0.398,0.173,0.556193335,0.582132593,0.340466862,0.356200958,19.9992821
284,0.69,0.385040841,0.528919548,0.515759701,0.678104041,0.398,0.173,0.537044444,0.513871568,0.309392278,0.324916292,18.9880642
285,0.715,0.439079832,0.642919548,0.478759701,0.6262974,0.38,0.173,0.497064989,0.555129542,0.277799886,0.368812769,18.2643543
286,0.693,0.453884058,0.556666137,0.451494816,0.645743346,0.386,0.165,0.518098102,0.506059203,0.294836429,0.315621614,16.2733798
287,0.727,0.407372391,0.454,0.657,0.623384502,0.421,0.175,0.540646596,0.453492644,0.307799699,0.338097737,19.5057999
288,0.727,0.377774423,0.45,0.657,0.610400646,0.421,0.175,0.566276142,0.534764875,0.3346151,0.348188222,21.8993765
289,0.67,0.382661886,0.451,0.444,0.617234872,0.404,0.16,0.522896536,0.539737178,0.281315708,0.322002633,18.7295909
290,0.347,0.392107054,0.369630879,0.598010738,0.602356552,0.355,0.18,0.513487645,0.482058105,0.30465728,0.353448455,13.5767713
291,0.7,0.380854079,0.351,0.703,0.586664642,0.361,0.173,0.519867869,0.560515157,0.288458802,0.274294121,20.2128264
292,0.669,0.370514488,0.418978274,0.639751674,0.607567667,0.4,0.173,0.510645049,0.526065067,0.276777186,0.306936503,20.0679242
293,0.715,0.411103883,0.525192141,0.497689148,0.655373682,0.41,0.173,0.585936568,0.461795411,0.308991912,0.352775254,19.1156219
294,0.693,0.390337057,0.524919548,0.424759701,0.632619123,0.389,0.173,0.530116878,0.506756688,0.296152092,0.380861,19.0393669
295,0.683,0.441700292,0.414019238,0.62530127,0.662024981,0.42,0.173,0.524775869,0.483689008,0.299497055,0.337467895,20.9281848
296,0.597,0.364506075,0.577919548,0.476759701,0.638113973,0.385,0.173,0.506078269,0.55234574,0.283536969,0.35834065,18.2520939
297,0.62,0.405269554,0.614,0.61,0.558760746,0.396,0.173,0.554371543,0.512013773,0.31225486,0.314754008,14.9209852
298,0.617,0.422032634,0.49226029,0.44617151,0.593402032,0.388,0.17,0.512918087,0.565923081,0.280506788,0.355503027,19.2187402
299,0.67,0.397519875,0.455,0.599,0.67425695,0.403,0.165,0.533039464,0.537829466,0.326638004,0.387020899,22.9123779
300,0.64,0.408093928,0.421242602,0.626347275,0.709959555,0.36,0.17,0.481112967,0.548984736,0.348589372,0.367909562,23.1674024
301,0.647,0.340732444,0.557919548,0.445759701,0.577267909,0.374,0.173,0.563125791,0.514480453,0.307404703,0.350130589,16.3140859
302,0.615,0.392699549,0.489970696,0.534212165,0.64086324,0.409,0.17,0.508369824,0.556121395,0.271678967,0.302140404,18.3498517
303,0.6439,0.414360853,0.500319548,0.541759701,0.618033664,0.3958,0.17,0.488000837,0.53297927,0.321679436,0.329726233,18.6964993
304,0.50431,0.383259487,0.465592562,0.665619336,0.68593043,0.34592,0.175,0.498948854,0.523792847,0.301107924,0.412533032,20.1752152
305,0.581,0.43292265,0.386,0.705,0.629839267,0.411,0.165,0.539704571,0.586758936,0.333490339,0.33998151,20.3126887
306,0.693,0.424324302,0.38638922,0.660730364,0.682524683,0.389,0.17,0.558213267,0.541710953,0.303480855,0.390868507,25.2855662
307,0.69,0.39875717,0.540919548,0.475759701,0.601219625,0.398,0.173,0.526061194,0.578621941,0.316640588,0.356906198,18.402114
308,0.673,0.4367967,0.539919548,0.475759701,0.656966429,0.393,0.173,0.49240929,0.547420394,0.313098113,0.252822436,15.2340503
309,0.633,0.416108663,0.42385169,0.637448148,0.645037947,0.348,0.17,0.521065922,0.536588323,0.306617361,0.304640568,20.1746524
310,0.596,0.393889709,0.39,0.664,0.622642112,0.371,0.155,0.545921549,0.56305376,0.293475205,0.331050473,20.3285204
311,0.6,0.39629774,0.430297889,0.655374125,0.653818117,0.355,0.18,0.482982534,0.524929011,0.274475443,0.348832388,20.4865401
312,0.702,0.377145765,0.578987648,0.678721493,0.689875259,0.352,0.173,0.551168494,0.544471175,0.295279604,0.328382392,21.120846
313,0.63,0.419921561,0.508919548,0.467759701,0.631233744,0.375,0.173,0.504921767,0.505350584,0.322815612,0.373713486,18.8939475
314,0.692,0.448661558,0.532919548,0.472759701,0.619602596,0.392,0.173,0.514058164,0.515684742,0.335842199,0.401994363,19.8130675
315,0.69,0.406661611,0.469,0.488,0.642245796,0.398,0.155,0.534587241,0.491501916,0.287329516,0.359810836,20.3142626
316,0.63,0.412696704,0.507919548,0.471759701,0.61306917,0.375,0.17,0.541620991,0.510745435,0.243054618,0.30906928,17.3655126
317,0.695,0.391515964,0.502919548,0.464759701,0.733444211,0.379,0.165,0.518684768,0.480278811,0.318551321,0.33365102,19.8739521
318,0.447,0.401287657,0.375907963,0.674492401,0.676768129,0.345,0.173,0.509508584,0.520366104,0.328102127,0.322744979,15.3873723
319,0.375,0.382061959,0.324192425,0.734495928,0.647882295,0.338,0.173,0.528727059,0.539094574,0.311424316,0.343744987,14.2280052
320,0.522,0.429673646,0.361,0.682,0.596235515,0.372,0.173,0.489524913,0.499167362,0.282087634,0.282675824,14.4637136
321,0.414,0.394787827,0.386,0.725,0.585680984,0.349,0.173,0.516065829,0.536281412,0.316873354,0.409147791,18.0198163
322,0.474,0.375551318,0.383,0.727,0.620756599,0.358,0.173,0.49738286,0.517755513,0.343741795,0.31771358,16.256708
323,0.418,0.417483586,0.363,0.7,0.669210107,0.367,0.173,0.537472281,0.562392052,0.303677181,0.360939964,16.9847963
324,0.702,0.385336382,0.521919548,0.507759701,0.632273506,0.399,0.173,0.525737178,0.468824398,0.325611747,0.301477108,16.869224
325,0.553,0.440340644,0.401,0.674,0.69334615,0.358,0.155,0.486001176,0.526918087,0.297219716,0.349804711,18.0400305
326,0.553,0.364099406,0.451,0.499,0.654981496,0.358,0.155,0.557175304,0.507783636,0.279212378,0.329392224,19.1670584
327,0.687,0.370161663,0.550919548,0.513759701,0.553896462,0.409,0.173,0.545342223,0.485914851,0.285203744,0.367465916,15.7878448
328,0.466,0.410715608,0.312729867,0.61687912,0.637771144,0.38,0.173,0.502280788,0.531514326,0.313311135,0.323840514,16.6316907
329,0.663,0.390042844,0.514826997,0.524946333,0.614352089,0.362,0.17,0.478585121,0.553704571,0.300507361,0.287048179,17.1741518
330,0.684,0.399696614,0.505799335,0.553654556,0.62665595,0.408,0.17,0.531188664,0.54137682,0.293705641,0.310580132,18.7675706
331,0.719,0.426190891,0.555919548,0.510759701,0.648966699,0.417,0.173,0.511496944,0.577125791,0.306813914,0.334612941,17.6385769
332,0.719,0.432061859,0.559919548,0.515759701,0.623753392,0.417,0.173,0.494789432,0.520078269,0.323108723,0.347227322,17.8653326
333,0.688,0.392403111,0.39238922,0.723730364,0.658188546,0.406,0.17,0.550440165,0.51042414,0.28761702,0.394313653,22.6212737
334,0.577,0.372919454,0.389,0.687,0.707188485,0.365,0.155,0.48252624,0.529202989,0.302101387,0.314312902,17.981806
335,0.686,0.4139375,0.636,0.635,0.635028415,0.403,0.17,0.523206099,0.479322227,0.336501912,0.357978871,17.2651629
336,0.687,0.407731769,0.528919548,0.515759701,0.665229488,0.409,0.173,0.528385995,0.515385253,0.318798722,0.306379194,18.1148171
337,0.625,0.457480869,0.412,0.582,0.575741847,0.379,0.155,0.568132593,0.490942366,0.253319608,0.332032466,18.7343835
338,0.693,0.397213015,0.499996684,0.427230765,0.685035921,0.375,0.165,0.499871568,0.504991853,0.328488023,0.271257005,16.5827229
339,0.369,0.374249101,0.283777934,0.63562515,0.60063676,0.354,0.126,0.529765412,0.540061194,0.288732937,0.325270824,15.2301127
340,0.703,0.415663084,0.635919548,0.306759701,0.650430866,0.344,0.173,0.490630034,0.500410416,0.315951482,0.369272774,16.1983816
341,0.358,0.362425529,0.392320508,0.626856406,0.663371197,0.326,0.131,0.476369841,0.530354404,0.324322391,0.31249502,13.7571243
342,0.675,0.403578476,0.565367455,0.605380289,0.616016902,0.445,0.173,0.519570784,0.482890203,0.296367545,0.356552634,17.3345978
343,0.475,0.38415208,0.400351095,0.362286074,0.568046871,0.356,0.15,0.501084735,0.55190596,0.27729759,0.335886735,17.7506061
344,0.645,0.435752869,0.528919548,0.515759701,0.639143233,0.385,0.173,0.543151057,0.511699104,0.309191885,0.389839292,20.0919921
345,0.529,0.388867191,0.405980518,0.557481272,0.609007087,0.356,0.165,0.535793587,0.458318493,0.312464409,0.340921668,17.634808
346,0.479,0.409198083,0.492,0.638,0.699067008,0.345,0.175,0.514916238,0.50640929,0.29970016,0.319317886,16.0367598
347,0.69,0.379326343,0.489,0.668,0.622268501,0.398,0.173,0.55352147,0.535065922,0.319810405,0.351114082,21.6613911
348,0.711,0.423732035,0.489,0.668,0.671364883,0.404,0.173,0.505789948,0.493110132,0.292774442,0.304036597,19.0095221
349,0.374,0.39844629,0.349,0.662,0.589399801,0.321,0.173,0.484311626,0.516577419,0.306028562,0.330721095,14.3757563
350,0.374,0.400966703,0.349,0.662,0.688826425,0.321,0.173,0.547749259,0.584257789,0.326993013,0.353787114,15.3716891
351,0.718,0.428932913,0.443,0.769,0.605050695,0.418,0.173,0.521975761,0.542727059,0.280916173,0.382990356,22.437084
352,0.687,0.371558462,0.528919548,0.523759701,0.641899474,0.409,0.173,0.5326623,0.514176607,0.317821179,0.322375059,18.2943186
353,0.484,0.412292237,0.461839663,0.642132961,0.581271185,0.361,0.16,0.493443776,0.555620991,0.29082616,0.365739745,17.801519
354,0.666,0.386515772,0.527919548,0.472759701,0.723301981,0.416,0.173,0.51722344,0.509120351,0.294612969,0.348509924,20.2695053
355,0.356,0.446612692,0.534143594,0.569401233,0.63640024,0.332,0.175,0.471198808,0.548587241,0.321958334,0.298636223,12.7227988
356,0.347,0.406310032,0.338143594,0.654320508,0.659859582,0.295,0.173,0.498638598,0.528058164,0.272439126,0.32804302,12.2629948
357,0.447,0.349818567,0.254143594,0.733320508,0.595552489,0.345,0.173,0.487609853,0.518921767,0.314173032,0.400169039,17.1995671
358,0.38,0.395994297,0.360143594,0.653320508,0.647523187,0.325,0.173,0.527044848,0.565168494,0.286444166,0.338412222,15.6439345
359,0.371,0.376829573,0.357,0.675,0.676121406,0.32,0.173,0.508084568,0.496982534,0.301307307,0.359439673,13.7245172
