,CS textfield,BB textfield,Stack,Head angle,Head tube length textfield,Seat stay junction0,Seat tube length,Seat angle,DT Length,FORK0R,BB diameter,ttd,dtd,csd,ssd,Chain stay position on BB,SSTopZOFFSET,MATERIAL,Head tube upper extension2,Seat tube extension2,Head tube lower extension2,SEATSTAYbrdgshift,CHAINSTAYbrdgshift,SEATSTAYbrdgdia1,CHAINSTAYbrdgdia1,SEATSTAYbrdgCheck,CHAINSTAYbrdgCheck,Dropout spacing,Wall thickness Bottom Bracket,Wall thickness Top tube,Wall thickness Head tube,Wall thickness Down tube,Wall thickness Chain stay,Wall thickness Seat stay,Wall thickness Seat tube,Wheel diameter front,RDBSD,Wheel diameter rear,FDBSD,Fork type,Stem kind,Display AEROBARS,Handlebar style,Head tube type,BB length,Head tube diameter,Wheel cut,Seat tube diameter,bottle SEATTUBE0 show,bottle DOWNTUBE0 show,Front Fender include,Rear Fender include,BELTorCHAIN,Number of cogs,Number of chainrings,Display RACK,FIRST color R_RGB,FIRST color G_RGB,FIRST color B_RGB,RIM_STYLE front,RIM_STYLE rear,SPOKES composite front,SPOKES composite rear,SBLADEW front,SBLADEW rear,Saddle length,Saddle height,Down tube diameter,Seatpost LENGTH,Seat tube type
61,405,70,546.2620429,72,99.8,45,500,74,627.7140749,43,40,26.7,36.5,23.35,13,15,7,CARBON,28.6,35.2,39.6,330,350,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,611,104,611,104,0,0,FALSE,1,1,68,37,692,28,FALSE,TRUE,FALSE,FALSE,1,10,1,FALSE,255,255,255,SPOKED,SPOKED,1,1,80,80,278,600,31,330,1
62,445,60,698.2978052,72,130,100,535,73,762.094346,55,30,40.5,43.75,26.5,17,15,11.2,STEEL,25,95,40,330,350,16,18,FALSE,FALSE,135,2,0.9,1.1,0.9,1.2,1,0.9,805,114,736,103,0,0,FALSE,1,1,100,46,692,30.4,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,102,102,0,SPOKED,SPOKED,1,1,80,80,278,760,36,400,1
63,408,70,610.7676802,72,170.6,45,567,74,644.1891837,40,40,32.2,36.5,23.35,13,15,9,BAMBOO,34.2,49,47.6,330,350,16,18,FALSE,FALSE,120,2,0.9,1.1,0.9,1.2,1,0.9,680,58,680,58,0,0,FALSE,1,1,68,34,692,39,FALSE,FALSE,FALSE,FALSE,1,8,0,FALSE,204,204,255,SPOKED,SPOKED,1,1,80,80,278,718,39,300,1
64,360,-10,469.3366301,71.5,114.4,45,291.1,74,616.8570035,45,40,28.6,36.5,23.35,19,15,9,STEEL,22.7,34.1,45.4,330,350,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,640,95,640,95,1,0,FALSE,1,2,68,45,692,30,FALSE,FALSE,FALSE,FALSE,1,0,0,FALSE,255,255,255,SPOKED,SPOKED,1,1,80,80,250,365,37,115,1
65,405,70,574.9160336,73,127.7,45,582.5,74,648.8806773,50,40,29.1,36.5,21,16.65,15,9,TITANIUM,32.8,47.5,46.7,330,350,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,37,692,31.8,FALSE,TRUE,FALSE,FALSE,1,9,1,FALSE,153,102,0,SPOKED,SPOKED,1,1,80,80,278,755,34.9,330,1
66,325,70,460.4290395,72,92.2,45,429,72,535.564984,45,40,28.6,36.5,23.35,13,15,9,ALUMINIUM,36.9,46.5,49.4,330,350,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,526,75,526,75,0,0,FALSE,0,1,68,45,535.5,31.8,FALSE,TRUE,FALSE,FALSE,1,8,0,FALSE,204,204,255,SPOKED,SPOKED,1,1,80,80,278,612,34.9,200,0
67,325,70,460.4290395,72,92.2,45,429,72,535.564984,45,40,28.6,36.5,23.35,13,15,9,ALUMINIUM,36.9,46.5,49.4,330,350,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,526,75,526,75,0,0,FALSE,0,1,68,45,535.5,31.8,FALSE,TRUE,FALSE,FALSE,1,8,0,FALSE,255,255,0,SPOKED,SPOKED,1,1,80,80,278,612,34.9,200,0
68,380,-14.5,561.6092258,74,160.6,45,515.4,74,628.2056289,50,38.1,25.4,34,20.75,11.425,5,30,STEEL,20.2,215.4,57.3,330,350,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,670,104,611,111,0,0,FALSE,1,1,68,31.8,692,31.8,FALSE,FALSE,FALSE,FALSE,1,7,0,FALSE,102,0,102,SPOKED,SPOKED,1,1,80,80,278,810,31.8,300,1
69,400,58,534.5651958,73.5,110.7,25,550,74.5,636.2779697,40,40,28.2,19.05,23.35,13,15,9,ALUMINIUM,34.9,22.1,45.4,330,350,16,18,FALSE,FALSE,120,2,0.9,1.1,0.9,1.2,1,0.9,676,78,700,46,0,0,FALSE,0,1,68,36,692,31,FALSE,FALSE,FALSE,FALSE,1,0,0,FALSE,255,255,255,TRISPOKE,DISC,1,1,80,80,275,764,31,300,1
70,316.24,13,556.5644738,74,300,33,485.8,72.1,511.8444303,40,40,37.7,50,50,31.5,15,9,OTHER,38.3,30.8,33.7,330,350,16,18,FALSE,FALSE,135,2,0.9,1.1,0.9,1.2,1,0.9,486,80,486,80,0,0,FALSE,1,1,68,40,692,50,FALSE,FALSE,FALSE,FALSE,1,0,0,FALSE,0,204,204,TRISPOKE,TRISPOKE,3,3,40,40,298,618,34.9,200,2
71,408,68,590.5304976,72.5,150.8,30,547.7,73,628.6315772,45,40,25.4,36.5,17,12,15,7,STEEL,25,19.7,30.7,330,350,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,31.8,692,28.6,FALSE,FALSE,FALSE,FALSE,1,5,1,FALSE,0,0,0,SPOKED,SPOKED,1,1,80,80,298,724,28.634,330,1
72,380,70,649.1959973,74,194.5,30,630,70,652.7583015,50,38.1,25.4,34,20.75,11.425,5,10,STEEL,27.8,13.3,37.2,330,350,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,685,63,685,63,0,0,FALSE,0,1,68,31.8,692,28.6,FALSE,FALSE,FALSE,FALSE,1,5,1,FALSE,0,102,51,SPOKED,SPOKED,1,1,80,80,278,810,28.6,300,1
73,408,63,632.1837827,73.5,205.3,45,578,72.5,650.9923187,45,40,28.6,36.5,23.35,13,15,9,CARBON,24.5,48,47.8,330,350,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,45,692,34.8,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,204,204,255,SPOKED,SPOKED,1,1,80,80,278,815,34.9,350,2
74,410,69,628.8656666,72.5,213,200,605,73.5,658.8373249,35,40,28.6,50,23.35,13,15,9,STEEL,27.1,32.6,49.6,330,350,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,1,1,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,238,238,238,SPOKED,SPOKED,1,1,80,80,270,815,34.9,300,2
75,425,37,634.5691488,72,161.7,72,580,73,700.9239655,45,35,40.5,44.95,26.5,17,15,11.2,STEEL,23.5,62,52.5,330,350,16,18,FALSE,FALSE,135,2,0.9,1.1,0.9,1.2,1,0.9,670,111,670,111,0,0,FALSE,1,1,100,39,692,30.8,FALSE,FALSE,FALSE,FALSE,1,8,2,FALSE,204,204,204,SPOKED,SPOKED,1,1,80,80,278,760,36,400,1
76,460,78,631.2052325,71,159.8,46,524.4,74,660.6086092,65,38.1,28.6,34,17.35,10.5,15,10.6,STEEL,34.4,34.4,42,330,350,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,689,67,689,67,0,0,FALSE,0,1,68,31.8,692,28.6,TRUE,TRUE,FALSE,FALSE,1,10,2,FALSE,204,204,204,SPOKED,SPOKED,1,1,80,80,278,710,31.8,300,1
77,360,50,538.1935779,73,126.8,46,520,71,611.9587257,0,40,38.6,43.5,23.35,19,15,9,ALUMINIUM,25.7,30,50,330,350,16,18,FALSE,FALSE,120,2,0.9,1.1,0.9,1.2,1,0.9,660,101,660,101,0,0,FALSE,1,1,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,0,0,FALSE,0,255,0,SPOKED,SPOKED,1,1,80,80,278,690,34.9,220,1
78,390,55,578.7949033,74,157,45,580,74.5,631.1867172,45,40,28.6,36.5,28,15,15,7,TITANIUM,30,35,40,330,350,16,18,FALSE,FALSE,120,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,45,692,34.9,TRUE,TRUE,FALSE,FALSE,1,9,1,FALSE,153,153,153,SPOKED,SPOKED,1,1,80,80,298,730,38.1,300,1
79,390,58,558.5852608,73,134.7,45,570,74,629.758864,45,40,28.6,36.5,28,15,15,7,TITANIUM,40,35,40,330,350,16,18,FALSE,FALSE,120,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,1,1,68,45,692,34.9,TRUE,TRUE,FALSE,FALSE,1,9,1,FALSE,153,153,153,SPOKED,SPOKED,1,1,80,80,298,730,38.1,300,1
80,407.48,25,536.3669526,73.5,110,65,430,75.5,692.1307347,45,40,34.9,47.95,20,16,15,12.3,ALUMINIUM,25,50,70,330,350,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,655,96,655,96,1,0,FALSE,1,1,68,39,692,30,FALSE,FALSE,FALSE,FALSE,1,6,2,FALSE,51,51,51,SPOKED,SPOKED,1,1,80,80,278,718,50,300,1
81,445,60,655.5953247,72,190,45,600,73,713.7281174,50,40,38,42.9,25.5,15,15,12.3,ALUMINIUM,32,48.9,59.2,330,350,16,18,FALSE,FALSE,135,2,0.9,1.1,0.9,1.2,1,0.9,686,64,686,64,0,0,FALSE,1,1,73,39,692,34.2,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,0,0,0,SPOKED,SPOKED,1,1,80,80,278,760,36,330,1
82,445,60,635.3761894,71.5,170,45,570,73,703.8619753,50,40,38,42.9,25.5,15,15,12.3,ALUMINIUM,32,48.9,59.2,330,350,16,18,FALSE,FALSE,135,2,0.9,1.1,0.9,1.2,1,0.9,686,64,686,64,0,0,FALSE,1,1,73,39,692,34.2,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,0,0,0,SPOKED,SPOKED,1,1,80,80,278,705,36,330,1
83,445,60,616.4097163,71.5,150,45,540,73,690.8213363,50,40,38,42.9,25.5,15,15,12.3,ALUMINIUM,32,48.9,59.2,330,350,16,18,FALSE,FALSE,135,2,0.9,1.1,0.9,1.2,1,0.9,686,64,686,64,0,0,FALSE,1,1,73,39,692,34.2,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,0,0,0,SPOKED,SPOKED,1,1,80,80,278,685,36,330,1
84,425,37,583.3172372,70,150,72,505,72.5,682.9681113,45,35,40,44.95,23,16.5,15,11.2,STEEL,23.5,62,48,330,350,16,18,FALSE,FALSE,135,2,0.9,1.1,0.9,1.2,1,0.9,670,111,670,111,1,0,FALSE,1,1,100,39,692,30.2,FALSE,FALSE,FALSE,FALSE,1,8,2,FALSE,0,102,204,SPOKED,SPOKED,1,1,80,80,278,730,36,400,1
85,385,20,522.8288706,69.5,110,50,300,73,654.2966396,45,40,34.9,47.95,24.5,16,15,12.3,OTHER,25,40,50,330,350,16,18,FALSE,FALSE,135,2,0.9,1.1,0.9,1.2,1,0.9,670,111,670,111,1,0,FALSE,1,1,68,40,692,30,FALSE,FALSE,FALSE,FALSE,1,0,0,FALSE,255,255,0,SPOKED,SPOKED,1,1,80,80,220,380,40,300,1
86,425,37,589.7982793,70.5,165,76,505,72.5,675.0722654,45,35,31.75,44.7,25.5,16.5,15,11.2,ALUMINIUM,25.5,62,48,330,350,16,18,FALSE,FALSE,135,2,0.9,1.1,0.9,1.2,1,0.9,670,111,670,111,1,0,FALSE,1,2,100,46,692,34.2,FALSE,FALSE,FALSE,FALSE,1,8,2,FALSE,0,102,0,SPOKED,SPOKED,1,1,80,80,278,730,36,400,1
87,425,32,567.6655581,68.5,150,72,505,72.5,680.2268647,45,35,40,44.95,23,16.5,15,11.2,STEEL,23.5,65,55,330,350,16,18,FALSE,FALSE,135,2,0.9,1.1,0.9,1.2,1,0.9,670,111,670,111,1,0,FALSE,1,2,100,53,692,30.2,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,51,51,0,SPOKED,SPOKED,1,1,80,80,278,730,36,400,1
88,447.5,60,585.2305978,71,125,72,505,73.5,717.6086728,45,35,40,44.95,23,16.5,15,11.2,STEEL,20,65,60.5,330,350,16,18,FALSE,FALSE,135,2,0.9,1.1,0.9,1.2,1,0.9,736,114,736,114,1,0,FALSE,1,1,100,40,692,30.2,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,0,51,51,SPOKED,SPOKED,1,1,80,80,278,735,36,400,1
89,445,60,635.3761894,71.5,170,45,570,73,703.8619753,50,40,38,42.9,25.5,15,15,12.3,ALUMINIUM,32,48.9,59.2,330,350,16,18,FALSE,FALSE,135,2,0.9,1.1,0.9,1.2,1,0.9,686,64,686,64,0,0,FALSE,1,1,73,39,692,34.2,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,0,0,0,SPOKED,SPOKED,1,1,80,80,278,730,36,330,1
90,425,37,584.6137511,70.5,150,72,505,72.5,682.744081,45,35,40,44.95,23,16.5,15,11.2,STEEL,23.5,62,48,330,350,16,18,FALSE,FALSE,135,2,0.9,1.1,0.9,1.2,1,0.9,670,111,670,111,1,0,FALSE,1,1,100,39,692,30.2,FALSE,FALSE,FALSE,FALSE,1,8,2,FALSE,0,51,153,SPOKED,SPOKED,1,1,80,80,278,720,36,400,1
91,425,35,568.6313868,70,145,72,480,73,672.7179857,45,35,42,44.95,24,17.25,15,11.2,ALUMINIUM,23.5,62,60,330,350,16,18,FALSE,FALSE,135,2,0.9,1.1,0.9,1.2,1,0.9,670,111,670,111,1,0,FALSE,1,1,100,45,692,34.2,FALSE,FALSE,FALSE,FALSE,1,7,2,FALSE,0,102,0,SPOKED,SPOKED,1,1,80,80,278,700,38,400,1
92,405,70,593.536575,73,145,45,515.1,74,648.3152394,45,40,17.7,36.5,23.35,13,15,9,STEEL,30.6,49.1,49.9,330,350,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,1,1,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,8,1,TRUE,255,0,102,SPOKED,SPOKED,1,1,80,80,278,718,34.9,300,2
93,405,70,613.7146053,73,179.8,45,573.9,73,652.7258375,45,40,28.6,36.5,23.35,13,15,9,CARBON,36,46.9,47.9,330,350,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,204,204,255,SPOKED,SPOKED,1,1,80,80,278,751,34.9,300,2
94,425,35,616.5488448,70.5,165,60,520,72.5,699.8759771,45,35,40,44.95,24,17,15,11.2,ALUMINIUM,23.5,62,60,330,350,16,18,FALSE,FALSE,135,2,0.9,1.1,0.9,1.2,1,0.9,670,111,670,111,0,0,FALSE,1,1,100,39,692,30.4,FALSE,FALSE,FALSE,FALSE,1,7,2,FALSE,204,102,0,SPOKED,SPOKED,1,1,80,80,278,735,36,400,1
95,445,60,643.5583672,71,135,60,520,73.5,741.9035121,47,35,40,44.95,24,17,15,11.2,STEEL,23.5,62,60,330,350,16,18,FALSE,FALSE,135,2,0.9,1.1,0.9,1.2,1,0.9,736,114,736,114,0,0,FALSE,1,1,100,39,692,30.4,FALSE,FALSE,FALSE,FALSE,1,7,1,FALSE,153,255,0,SPOKED,SPOKED,1,1,80,80,278,745,36,400,1
96,405,70,665.6419536,73,220.4,45,585.4,74,664.4992216,45,40,30.15,36.5,23.35,13,15,9,CARBON,35.6,50.4,48.4,330,350,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,45,692,34.9,FALSE,TRUE,FALSE,FALSE,1,8,1,FALSE,0,0,0,SPOKED,SPOKED,1,1,80,80,278,718,34.9,300,1
97,445,60,581.8852291,70,125,60,520,73.5,717.151936,45,35,40,44.95,24,17,15,11.2,STEEL,23.5,62,60,330,350,16,18,FALSE,FALSE,135,2,0.9,1.1,0.9,1.2,1,0.9,736,114,736,114,1,0,FALSE,1,1,100,39,692,30.4,FALSE,FALSE,FALSE,FALSE,1,7,1,FALSE,153,0,0,SPOKED,SPOKED,1,1,80,80,278,745,36,400,1
98,408,68,584.2359657,72.5,144.2,30,547.5,73,628.5658108,45,40,25.4,36.5,17,12,15,7,STEEL,25.2,19.5,30.7,330,350,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,31.8,692,28.6,FALSE,FALSE,FALSE,FALSE,1,5,1,FALSE,0,0,0,SPOKED,SPOKED,1,1,80,80,298,724,28.634,330,1
99,407,67.5,579.3536237,73.5,132.4,45,590.3,73,648.9214232,43,40,32.7,36.5,23.35,13,15,9,CARBON,22.7,43.3,21.7,330,350,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,TRUE,0,0,68,45,692,56,FALSE,TRUE,FALSE,FALSE,1,8,1,FALSE,0,0,0,SPOKED,SPOKED,1,1,80,80,278,718,34.9,200,2
100,405,70,593.536575,73,145,45,521.5,74,651.0556388,45,40,31.2,40,23.35,13,15,9,STEEL,30.9,55.5,54.8,330,350,16,18,FALSE,FALSE,135,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,1,0,FALSE,1,2,68,45,692,37,FALSE,TRUE,FALSE,FALSE,1,10,1,FALSE,0,0,0,SPOKED,SPOKED,1,1,80,80,278,718,34.9,300,2
101,450,70,586.9048582,70,145,180,619.9,70,679.2836096,45,45,55.2,36.5,35,19,15,9,OTHER,85.5,69.9,62.2,330,350,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,0,80,50,692,31.8,TRUE,TRUE,FALSE,FALSE,1,7,2,FALSE,0,0,0,TRISPOKE,TRISPOKE,1,1,80,80,278,750,34.9,250,0
102,325,70,470.2249217,72,102.5,50,432.1,72,508.8934182,45,41,23.85,36.5,23.35,13,15,12,ALUMINIUM,25.8,37.1,49.5,330,350,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,526,75,526,75,0,0,FALSE,0,1,68,41.4,535.5,31.8,FALSE,FALSE,FALSE,FALSE,1,6,0,FALSE,255,255,0,SPOKED,SPOKED,1,1,80,80,278,612,34.9,200,0
103,405,70,593.536575,73,145,45,515.1,74,648.3152394,45,40,28.6,36.5,23.35,13,15,9,STEEL,30.6,49.1,49.9,330,350,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,1,1,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,8,1,TRUE,51,204,0,SPOKED,SPOKED,1,1,80,80,278,578,34.9,20,2
104,430,57,612.3802857,77,144.6,45,612.3,75,695.7029104,45,35,31.7,36.5,23.35,13,15,9,BAMBOO,49,27.3,44.8,330,350,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,680,58,680,58,0,0,FALSE,0,1,68,40,692,35,FALSE,FALSE,FALSE,FALSE,1,9,2,FALSE,204,102,0,SPOKED,SPOKED,1,1,80,80,298,718,35,300,1
105,405,70,593.536575,73,145,45,528.3,74,656.1545403,45,40,43.6,61.5,23.35,13,15,9,STEEL,50.5,62.3,63.8,330,350,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,72,674,72,2,0,TRUE,0,1,68,45,692,45.8,FALSE,TRUE,FALSE,FALSE,1,8,1,FALSE,255,255,255,SPOKED,SPOKED,1,1,80,80,278,718,34.9,300,2
106,400,37,542.530931,74,123.8,25,500,74,631.6988626,45,38.1,25.4,34,17.35,10.5,15,10.6,STEEL,30,300,44,330,350,16,18,FALSE,FALSE,135,2,0.9,1.1,0.9,1.2,1,0.9,640,56,640,56,0,0,FALSE,1,1,68,31.7,692,28.6,TRUE,FALSE,FALSE,FALSE,1,4,0,TRUE,153,0,255,SPOKED,SPOKED,1,1,80,80,278,605,28.6,250,1
107,430,57,728.8571593,75,268.5,45,612.3,75,663.4321441,45,35,31.7,36.5,23.35,13,15,9,BAMBOO,49,27.3,44.8,330,350,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,680,58,680,58,0,0,FALSE,0,1,68,40,692,35,TRUE,FALSE,FALSE,FALSE,1,9,2,FALSE,204,102,0,SPOKED,SPOKED,1,1,80,80,298,718,35,300,1
108,380,37,554.4302296,72,267.3,45,420,72,566.7483739,45,38.1,17.5,34,17.35,10.5,15,10.6,STEEL,167,35,44,330,350,16,18,FALSE,FALSE,135,2,0.9,1.1,0.9,1.2,1,0.9,477,71.2,522.2,71,0,0,FALSE,2,1,68,31.7,692,28.6,FALSE,FALSE,FALSE,FALSE,1,0,0,FALSE,255,244,230,SPOKED,SPOKED,1,1,80,80,278,695,20,250,1
109,420,39.3,619.4363902,73,180.4,45,600,74,646.4094877,60,38.1,26.9875,34,20.75,12.425,5,30,STEEL,28,20,38.9,330,350,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,698.5,114.5,698.5,114.5,0,0,FALSE,0,1,68,31.8,692,31.8,TRUE,TRUE,FALSE,FALSE,1,5,2,FALSE,255,204,0,SPOKED,SPOKED,1,1,80,80,278,810,31.8,300,1
110,430,59.3,629.976867,71,175,45,560.1,73,632.2409183,60,38.1,25.4,34,20.75,11.425,5,30,STEEL,23.8,30.1,41.6,330,350,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,698.5,114.5,698.5,114.5,0,0,FALSE,2,1,68,31.8,692,31.8,FALSE,FALSE,FALSE,FALSE,1,5,1,FALSE,153,255,255,SPOKED,SPOKED,1,1,80,80,278,807,35,300,1
111,410,69,599.4493706,73,150.7,45,585,73,659.2467302,50,40,32.7,36.5,25,20,15,7,TITANIUM,40,28.7,51.3,330,350,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,40,692,31.8,FALSE,FALSE,FALSE,FALSE,1,9,1,FALSE,153,153,153,SPOKED,SPOKED,1,1,80,80,298,724,40,350,1
112,407,67.5,579.3536237,73.5,132.4,45,590.3,73,648.9214232,43,40,34.75,36.5,23.35,17.5,15,9,CARBON,22.7,43.3,21.7,330,350,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,TRUE,0,0,68,45,710,56,FALSE,TRUE,FALSE,FALSE,1,8,1,FALSE,0,0,0,SPOKED,SPOKED,1,1,80,80,278,718,34.9,200,0
113,399.71,70,617.1689332,76,186,34,611.9,73.5,645.311943,45,40,28.6,36.5,22,13,15,9,STEEL,30.3,21.9,43.1,330,350,16,18,FALSE,FALSE,120,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,31.8,692,28.9,FALSE,FALSE,FALSE,FALSE,1,0,0,FALSE,255,0,0,SPOKED,SPOKED,1,1,80,80,278,808,28.9,300,1
114,405,25,507.4660981,71.5,105,45,305,72,606.7715935,45,40,28.6,36.5,23.35,21.5,15,9,STEEL,24.3,45,48,330,350,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,690,68,690,68,1,0,FALSE,1,1,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,0,0,FALSE,51,51,255,SPOKED,SPOKED,1,1,80,80,278,380,34.9,100,2
115,410,70,558.2489295,73,109.8,45,558.5,74,633.2264094,45,40,28.6,36.5,23.35,13,15,7,CARBON,33.5,38.5,47.7,330,350,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,45,692,34.9,FALSE,FALSE,FALSE,FALSE,1,9,1,FALSE,204,204,204,SPOKED,SPOKED,1,1,80,80,278,731,38.1,330,1
116,405,25,507.4660981,71.5,105,45,305,72,606.7715935,45,40,28.6,36.5,23.35,21.5,15,9,STEEL,24.3,45,48,330,350,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,690,68,690,68,1,0,FALSE,1,1,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,0,0,FALSE,255,255,255,SPOKED,SPOKED,1,1,80,80,278,380,34.9,100,2
117,405,70,674.8224792,73,230,45,680,73,691.089748,45,40,28.6,36.5,23.35,13,15,9,STEEL,43.3,45,49.9,330,350,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,45,692,31.8,FALSE,TRUE,FALSE,FALSE,1,8,1,FALSE,204,204,255,SPOKED,SPOKED,1,1,80,80,278,901,34.9,300,2
118,340,-25,478.7422737,72.5,110,45,244.4,74,578.9191903,45,40,28.6,36.5,23.35,15,15,9,STEEL,25.3,24.4,43.1,330,350,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,611,104,611,104,1,0,FALSE,1,1,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,0,0,FALSE,51,255,0,SPOKED,SPOKED,1,1,80,80,210,300,34.9,100,2
119,405,70,593.536575,73,145,45,515,74,648.3152394,45,40,28.6,36.5,23.35,13,15,9,STEEL,34,49,49.9,330,350,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,45,692,31.8,FALSE,TRUE,FALSE,FALSE,1,8,1,FALSE,204,204,255,SPOKED,SPOKED,1,1,80,80,278,695,34.9,300,2
120,415,57,621.9593219,77.5,180,60,568.7,75.5,678.8243109,45,40,35.2,36.5,27,20,15,9,BAMBOO,61.5,48.7,68.6,330,350,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,2,1,68,50,692,45,FALSE,FALSE,FALSE,FALSE,1,0,0,FALSE,102,51,0,SPOKED,SPOKED,1,1,80,80,278,718,50,300,1
121,405,40,674.8504486,73,261.4,45,680,73,676.1112879,45,40,28.6,36.5,23.35,13,15,9,STEEL,43.3,45,49.9,330,350,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,45,692,31.8,FALSE,TRUE,FALSE,FALSE,1,8,1,FALSE,204,204,255,SPOKED,SPOKED,1,1,80,80,278,901,34.9,300,2
122,410,70,603.2164029,74,129.6,45,646,73,672.4981427,60,38.1,26.9875,34,20.75,12.425,5,30,BAMBOO,30,80,40,330,350,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,685,55,685,55,0,0,FALSE,0,1,68,31.8,692,31.8,FALSE,FALSE,FALSE,FALSE,1,5,2,FALSE,255,255,102,SPOKED,SPOKED,1,1,80,80,278,810,31.8,300,1
